body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU971685	463.499420625724	0	0	159.083678014636	0	668.896321070234	200	0	0	0	0	0	420.168067226891	0	0	0	0	227.583067819754	287.935502447452	0	0	0	0	0	0	0	0	447.62757385855	606.918875177018	391.542678151919	0	0	0	0	0	0	234.741784037559	0	179.533213644524	0	0	0	0	204.373594931535	0	0	0	346.110582331055	0	0	526.454330086865	0	0	627.746390458255	0	205.50760378134	0	0	0	0	0	973.709834469328	0	0	0	285.795941697628	0	0	0	0	0	979.431929480901	0	0	0	0	193.798449612403	75.3749905781262	0	269.360269360269	0	0	0	0	238.891543239369	0	0	2540.22015241321	0	0	129.533678756477	0	0	0	0	0	0	0	0	69.3818080899188	0	0	0	0	160.436386972565	0	0	0	0	0	0	254.712175241977	311.284046692607	401.364639775236	0	0	0	0	0	371.47102526003	315.208825847124	108.377587514902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.625142114666	186.915887850467	0	0	314.564328405159	0	0	0	0	0	0	180.18018018018	0	264.270613107822	0	0	0	0	223.313979455114	159.362549800797	0	0	0	0	0	0	0	0	0	0	145.053669857847	151.584053357587	0	0	0	163.639338897071	0	0	150.579731968077	0	0	0	0	0	0	305.064063453325	0	0	181.719062329638	525.072197427146	331.455087835598	0	0	0	0	0	0	0	0	170.852554245686	0	0	0	0	180.34265103697	0	0	0	243.961941937058	208.289939595918	0	433.839479392625	0	0	392.003136025088	0	0	0	0	0	317.965023847377	245.218244237371	150.749981156252	0	0	0	0	0	0	496.524329692155	0	0	0	0
OTU97169	0	0	18102.5081788441	3340.75723830735	0	0	1400	357.78175313059	155.026742113014	0	0	0	0	0	0	0	0	0	863.806507342355	3229.52710495963	0	0	0	0	176.242509693338	192.418703097941	1950.07800312012	1790.5102954342	1011.53145862836	0	229.990800367985	262.329485834208	0	236.686390532544	0	0	0	0	897.666068222621	0	0	0	0	0	0	0	0	0	0	0	16320.0842326928	10450.8550699603	6017.50547045952	8788.44946641557	0	0	8130.08130081301	18400.5661712668	0	0	0	0	0	985.950209514419	0	0	0	0	0	1267.42712294043	0	0	0	6817.36634373879	0	493.279072635343	0	0	0	0	0	1352.56988277728	0	1240.69478908189	238.891543239369	5217.39130434783	0	0	0	0	1554.40414507772	29411.7647058824	0	0	0	0	0	0	0	208.145424269756	0	1060.44538706257	0	0	0	0	2183.20749567907	0	0	0	0	0	30350.1945525292	14248.4447120209	0	215.05376344086	0	0	0	2228.82615156018	157.604412923562	108.377587514902	0	0	0	0	0	0	0	0	0	0	0	0	3650.30114984486	47056.8392646315	0	0	0	0	0	0	6653.35994677312	1415.57128412538	0	0	1581.27767235927	3603.6036036036	0	0	0	0	0	11695.9064327485	11389.0129522108	53386.4541832669	0	0	1496.25935162095	2868.92594584902	5371.5308863026	10984.5402766477	164.17665407979	0	0	990.09900990099	4931.82477516681	4092.76944065484	0	0	16651.5837104072	7854.6882670594	0	0	0	0	0	0	0	0	0	0	0	0	181.719062329638	0	0	0	0	0	4981.3200498132	1334.75707421249	0	0	0	170.852554245686	0	6112.2025758568	0	0	4147.88097385032	2386.11713665944	8278.14569536424	3110.4199066874	0	0	0	0	0	0	4312.03449627597	604.960677555959	0	0	0	0	0	0	0	0	0	0	0	0	14905.1490514905	15392.2542204568	0	6688.96321070234	556.173526140156	865.051903114187
OTU971691	0	0	0	0	0	0	200	715.563506261181	0	0	0	211.864406779661	420.168067226891	0	0	0	0	0	0	0	0	630.219001102883	0	0	528.727529080014	1731.76832788147	0	0	202.306291725673	1761.94205168363	0	262.329485834208	535.331905781585	946.745562130178	1112.5945705385	4916.63103890552	0	0	0	444.444444444444	0	0	0	0	632.911392405063	0	473.634354278497	1124.85939257593	703.037120359955	100.836946657255	263.227165043432	86.3707030575229	0	0	0	0	0	0	0	0	0	0	0	1725.41286665023	0	0	0	0	747.94315632012	0	0	0	1170.96018735363	0	0	0	0	0	0	0	0	0	4601.22699386503	1240.69478908189	238.891543239369	0	0	0	3384.09475465313	0	259.067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4046.69260700389	967.741935483871	0	0	0	0	0	0	1070.66381156317	1413.83898868929	426.075841499787	138.026224982747	0	0	0	0	0	0	1876.17260787992	4601.81516042439	547.545172476729	168.662506324844	406.041903524444	93.4579439252336	1199.61612284069	1615.83518481115	0	0	0	0	0	0	210.837022981235	0	1238.64574731627	0	0	0	0	0	223.313979455114	0	470.256289677874	584.368151935719	1828.76142975894	3227.54168908015	1074.30617726052	2305.39734201248	164.17665407979	0	19952.3525908279	19141.9141914191	2320.85871772556	1061.08837350311	934.797849964945	643.915003219575	0	0	0	0	0	0	0	266.880170803309	1070.66381156317	365.764447695684	0	0	0	273.822562979189	0	0	0	0	9637.07197047365	1962.49454862625	0	0	0	0	0	0	205.846027171676	0	0	0	0	0	2897.35099337748	0	0	208.289939595918	0	0	0	229.147571035747	0	0	8666.1002548853	2217.78664892437	0	0	0	0	0	0	0	0	408.052230685528	852.878464818763	677.506775067751	496.524329692155	0	0	0	865.051903114187
OTU971693	0	0	0	0	824.742268041237	0	0	0	0	0	2693.60269360269	635.593220338983	0	0	0	0	0	0	0	0	0	315.109500551442	0	0	0	0	0	0	0	0	0	524.658971668416	535.331905781585	236.686390532544	0	0	0	0	897.666068222621	6222.22222222222	0	0	0	0	0	0	0	86.5276455827637	0	0	0	0	0	0	0	0	0	707.714083510262	0	0	658.761528326746	0	0	0	0	0	1177.85630153121	350.508236943568	2243.82946896036	10139.4169835234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.763616179838	0	0	0	0	802.181934862827	857.510361583536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.132762544706	0	0	2343.41712824883	1518.28847481021	0	0	696.378830083566	453.82346267302	0	0	0	3707.01776811965	547.545172476729	0	730.875426343999	1401.8691588785	0	0	0	0	443.557329784875	10920.1213346815	0	0	0	0	0	0	529.180526156637	992.752903802244	0	0	0	0	0	146.09203798393	665.004156275977	896.53935807782	537.15308863026	406.834825061025	0	0	3573.55568790947	1320.13201320132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617.474529175671	0	0	0	0	0	1230.26450686898	4579.15394679459	0	0	0	12566.4572257129	0	0	0	0	0	0	0	0	413.907284768212	0	0	0	0	0	0	0	392.003136025088	806.614236741278	11554.8003398471	7762.25327123531	0	0	0	0	0	0	0	0	0	0	0	0	8391.60839160839	8361.20401337793	0	0
OTU971697	231.749710312862	171.880371261602	218.102508178844	0	412.371134020619	0	400	715.563506261181	0	0	0	635.593220338983	0	0	1511.71579743008	0	0	0	0	0	0	157.554750275721	0	0	0	0	0	0	202.306291725673	195.771339075959	0	0	1605.99571734475	236.686390532544	222.518914107699	213.766566908935	0	0	0	0	0	0	0	0	632.911392405063	0	0	0	0	0	263.227165043432	0	0	0	670.690811535882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170.96018735363	717.617509867241	0	0	0	0	0	0	0	0	0	0	0	0	0	423.370025402202	0	0	647.668393782383	0	147.340503904523	0	0	0	750.46904315197	0	191.644308164048	346.909040449594	0	0	573.065902578797	0	0	0	0	0	0	0	0	0	0	0	0	0	2348.20530023482	0	0	0	2364.06619385343	0	321.199143468951	0	4473.79633574776	0	0	0	0	0	4219.40928270042	0	0	0	0	0	162.416761409777	0	0	0	0	0	1330.67198935462	0	0	0	0	0	412.881915772089	0	1209.55548835803	397.101161520897	0	0	0	0	235.128144838937	146.09203798393	332.502078137988	179.307871615564	0	406.834825061025	0	0	0	660.06600660066	0	0	0	0	361.990950226244	0	0	0	1806.95678361693	0	0	0	713.775874375446	0	0	0	0	0	0	0	0	0	0	436.109899694723	0	0	0	0	0	170.852554245686	0	218.292949137743	0	0	0	216.919739696312	0	0	0	208.289939595918	0	0	0	0	0	0	0	0	2616.74718196457	1022.28583111838	0	0	0	0	0	0	0	213.219616204691	677.506775067751	0	0	0	0	0
OTU97170	0	0	0	0	0	0	1000	2504.47227191413	0	0	673.400673400673	211.864406779661	0	0	188.96447467876	0	1506.47785477553	0	0	0	0	945.328501654325	0	0	1938.66760662672	5195.30498364441	5265.21060842434	447.62757385855	1618.45033380538	3132.34142521535	459.981600735971	1311.64742917104	1338.32976445396	2366.86390532544	5340.45393858478	7268.0632749038	0	0	359.066427289048	444.444444444444	0	0	0	0	1265.82278481013	264.480296217932	9156.93084938427	951.804101410401	2390.32620922385	4335.98870626197	2105.81732034746	5095.87148039385	0	0	0	0	0	0	0	0	0	0	0	739.462657135815	0	0	0	0	0	1267.42712294043	0	0	0	0	0	0	0	75.3749905781262	222.074172773706	0	0	0	3067.48466257669	1240.69478908189	0	0	892.857142857143	423.370025402202	5076.1421319797	0	0	0	73.6702519522617	0	0	0	1500.93808630394	1742.16027874564	958.221540820238	208.145424269756	0	0	0	0	160.436386972565	0	0	0	0	0	0	0	0	0	778.210116731518	107.52688172043	838.644750083864	0	634.115409004439	0	0	0	749.464668094218	1330.67198935462	2343.41712824883	690.131124913734	0	0	174.094707520891	907.64692534604	0	1293.66106080207	625.390869293308	3962.674165921	16608.8702317941	337.325012649688	1380.54247198311	186.915887850467	3119.0019193858	403.958796202787	0	0	0	1011.12234580384	2022.01752415188	205.423171733772	105.418511490618	0	0	1057.08245243129	1889.93045055942	297.825871140673	0	0	0	0	705.384434516812	292.18407596786	11138.8196176226	10399.8565537027	6087.73500447628	19663.6832112829	820.883270398949	1237.28347539181	4169.14830256105	5940.59405940594	0	151.584053357587	0	321.957501609788	1447.96380090498	654.557355588283	0	0	451.739195904231	0	1261.03404791929	533.760341606619	356.887937187723	1097.29334308705	0	0	1543.68632293918	2738.22562979189	4361.25749591132	656.340246783933	0	0	8406.80746360467	7413.86829481029	0	0	0	0	0	0	1029.23013585838	1309.75769482646	183.48623853211	0	0	0	3311.2582781457	0	0	1041.44969797959	754.375377187689	0	0	0	0	201.65355918532	3908.24129141886	4213.79463295631	0	204.457166223676	0	0	0	225.479143179256	0	1805.05415162455	1904.24374319913	142.146410803127	2032.52032520325	496.524329692155	1398.6013986014	0	556.173526140156	3460.20761245675
OTU9717016	0	0	436.205016357688	0	0	0	400	357.78175313059	2480.42787380823	1274.5347947999	1346.80134680135	0	1260.50420168067	791.765637371338	188.96447467876	1069.23282544774	2109.06899668575	0	287.935502447452	230.680507497117	3310.26181161601	2363.32125413581	146.391450739277	591.016548463357	4229.82023264011	1731.76832788147	195.007800312012	447.62757385855	0	0	1379.94480220791	262.329485834208	267.665952890792	236.686390532544	1112.5945705385	427.533133817871	704.225352112676	0	359.066427289048	444.444444444444	1375.20055008022	0	300.480769230769	0	9810.12658227848	0	473.634354278497	86.5276455827637	0	0	2632.27165043432	0	0	0	0	0	0	0	0	0	0	0	1308.90052356021	0	0	0	0	0	2991.77262528048	0	0	0	2341.92037470726	0	0	0	0	75.3749905781262	666.222518321119	0	0	901.713255184851	0	0	716.674629718108	0	0	0	0	0	259.067357512953	0	0	0	0	0	3752.34521575985	580.720092915215	191.644308164048	0	0	0	0	0	0	285.836787194512	1637.4056217593	0	0	0	0	0	311.284046692607	401.364639775236	0	107.52688172043	167.728950016773	0	0	0	0	0	321.199143468951	166.333998669328	852.151682999574	0	194.704049844237	0	174.094707520891	226.91173133651	0	1293.66106080207	208.463623097769	0	0	0	0	0	3358.92514395393	0	0	0	887.114659569749	0	0	0	105.418511490618	0	0	0	2419.11097671606	297.825871140673	0	0	0	0	0	0	166.251039068994	0	0	0	0	0	0	0	0	1819.00864029104	0	0	180.995475113122	0	0	0	1054.05812377654	0	315.258511979823	266.880170803309	356.887937187723	0	0	0	308.737264587836	273.822562979189	0	0	0	0	615.132253434488	218.054949847362	498.13200498132	0	0	483.325277912035	0	0	1235.07616303005	0	0	0	360.68530207394	0	413.907284768212	259.201658890617	487.923883874116	0	1056.12552806276	0	0	0	0	201.65355918532	0	0	0	0	317.965023847377	0	2035.12474560941	0	1828.15356489945	0	1632.20892274211	0	0	0	0	0	0	0
OTU971704	231.749710312862	0	1744.82006543075	1749.92045816099	0	445.930880713489	0	357.78175313059	465.080226339043	0	0	0	0	0	188.96447467876	0	0	0	863.806507342355	461.361014994233	300.932891965092	315.109500551442	585.565802957107	1477.54137115839	0	0	0	447.62757385855	202.306291725673	0	0	0	267.665952890792	236.686390532544	0	0	938.967136150235	0	0	0	229.200091680037	805.152979066023	0	0	0	0	157.878118092832	86.5276455827637	0	302.510839971766	0	0	2461.7067833698	1255.49278091651	0	0	0	707.714083510262	0	829.187396351575	0	486.854917234664	0	246.487552378605	409.50040950041	0	0	0	0	0	0	979.431929480901	0	0	0	0	0	0	1332.44503664224	134.680134680135	3960.39603960396	225.428313796213	0	0	0	289.855072463768	892.857142857143	846.740050804403	0	0	129.533678756477	0	73.6702519522617	298.307107166828	0	682.59385665529	1500.93808630394	0	0	69.3818080899188	0	0	0	930.232558139535	802.181934862827	571.673574389024	454.834894933139	0	166.472448809722	366.367466568969	1759.78882534096	2037.69740193581	778.210116731518	401.364639775236	0	0	0	0	0	0	157.604412923562	650.265525089412	214.132762312634	83.166999334664	0	276.052449965493	584.11214953271	617.51265900951	870.473537604457	680.73519400953	0	0	208.463623097769	894.797392304742	0	0	0	0	0	201.979398101394	157.282164202579	167.757087736957	0	404.448938321537	0	0	0	90.0900900900901	0	0	0	0	0	0	0	159.362549800797	0	292.18407596786	0	0	0	135.611608353675	328.35330815958	1237.28347539181	0	0	435.161009573542	0	233.699462491236	0	0	163.639338897071	0	0	301.159463936154	0	630.517023959647	533.760341606619	0	0	0	0	0	0	363.438124659277	0	0	535.618639528656	0	0	0	266.951414842499	1779.35943060498	241.662638956017	0	512.557662737058	0	0	183.48623853211	251.382604323781	180.34265103697	867.678958785249	0	1296.00829445308	0	0	0	144.613159797542	0	0	0	0	509.770603228547	0	201.288244766506	408.914332447352	0	245.218244237371	527.624934046883	0	0	1805.05415162455	136.017410228509	142.146410803127	0	0	0	0	556.173526140156	0
OTU97171	0	0	0	159.083678014636	2474.22680412371	0	6000	5008.94454382826	1007.67382373459	0	0	0	0	0	188.96447467876	0	0	0	863.806507342355	692.041522491349	5115.85916340656	2835.98550496297	0	0	352.485019386676	192.418703097941	0	0	606.918875177018	978.856695379796	2069.91720331187	1311.64742917104	802.997858672377	1420.11834319527	0	0	0	768.935024990388	0	0	1146.00045840018	0	0	204.373594931535	0	0	631.512472371329	0	0	0	0	0	0	0	0	68.50253459378	3484.32055749129	1415.42816702052	0	0	5928.85375494071	486.854917234664	0	739.462657135815	0	0	5889.28150765607	5608.13179109709	747.94315632012	0	5037.78337531486	2938.2957884427	0	0	0	0	0	0	1998.66755496336	0	0	0	0	0	3583.37314859054	289.855072463768	0	423.370025402202	0	0	5310.88082901554	1782.5311942959	0	0	1594.89633173844	0	0	0	2108.08738980452	1040.72712134878	5241.09014675052	0	0	0	320.872773945131	428.755180791768	454.834894933139	0	0	0	0	0	155.642023346304	200.682319887618	23346.3035019455	3655.91397849462	167.728950016773	199.52114924182	1268.23081800888	1857.35512630015	0	0	963.597430406852	415.83499667332	213.037920749893	414.07867494824	0	0	174.094707520891	453.82346267302	0	1293.66106080207	0	0	0	0	487.250284229332	0	0	0	157.282164202579	0	0	0	0	0	0	0	2477.29149463253	528.541226215645	377.986090111884	99.2752903802244	0	0	1563.1978561858	0	235.128144838937	0	166.251039068994	0	0	406.834825061025	0	412.427825130602	297.796307325789	0	4351.61009573542	16674.2458693345	1869.59569992989	1770.76625885383	0	0	244.798041615667	237.529691211401	0	0	0	0	0	0	0	0	0	821.467688937568	0	0	0	0	205.044084478163	0	2739.72602739726	266.951414842499	0	0	0	0	617.538081515027	1309.75769482646	0	0	0	0	413.907284768212	0	0	0	4375.37718768859	433.839479392625	0	0	0	0	0	0	201.288244766506	0	317.965023847377	0	0	0	0	0	1224.15669205658	71.0732054015636	2032.52032520325	496.524329692155	0	0	0	0
OTU971713	0	687.521485046408	436.205016357688	636.334712058543	0	222.965440356745	0	715.563506261181	155.026742113014	1019.62783583992	0	635.593220338983	0	0	2834.46712018141	14434.6431435445	903.886712865321	11606.7364588075	2591.41952202707	3921.56862745098	1203.73156786037	3781.3140066173	0	443.262411347518	0	0	195.007800312012	447.62757385855	0	0	459.981600735971	524.658971668416	0	0	0	0	1877.93427230047	1537.87004998078	359.066427289048	0	0	805.152979066023	0	204.373594931535	0	264.480296217932	0	0	140.607424071991	0	0	86.3707030575229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162.79069767442	979.87487751564	444.148345547413	134.680134680135	0	450.856627592426	0	0	0	579.710144927536	0	0	0	0	0	0	810.372771474878	447.460660750242	0	0	1125.70356472795	290.360046457607	0	69.3818080899188	0	0	0	0	802.181934862827	285.836787194512	0	0	665.889795238888	366.367466568969	659.92080950286	1018.84870096791	0	200.682319887618	0	0	167.728950016773	199.52114924182	0	0	0	0	0	0	0	0	0	247.005063603804	0	0	0	0	208.463623097769	0	0	168.662506324844	1786.58437550755	3364.48598130841	0	0	1887.38597043095	1509.81378963261	221.778664892437	404.448938321537	0	410.846343467543	0	90.0900900900901	0	264.270613107822	0	0	0	762.7765064836	1116.56989727557	478.08764940239	0	0	166.251039068994	179.307871615564	0	0	985.059924478739	1237.28347539181	0	0	0	909.504320145521	1168.49731245618	643.915003219575	542.986425339367	2454.59008345606	1468.788249694	237.529691211401	451.739195904231	0	0	0	0	0	497.141436738752	3203.17266625991	308.737264587836	273.822562979189	0	131.268049356787	5966.19158104077	3213.71183717193	0	0	996.26400996264	800.854244527496	0	966.65055582407	1377.88494660696	512.557662737058	411.692054343351	0	1834.8623853211	0	5590.62218214608	1952.27765726681	0	777.604976671851	0	0	301.750150875075	289.226319595083	1342.58223316178	458.295142071494	2352.01881615053	2621.49626940916	0	0	2415.45893719807	613.371498671028	0	0	301.499962312505	0	0	0	544.069640914037	0	0	0	0	0	0	0
OTU9717170	115.874855156431	0	436.205016357688	318.167356029271	0	0	0	0	0	254.90695895998	0	0	0	0	0	534.616412723871	301.295570955107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.665952890792	236.686390532544	222.518914107699	0	0	0	0	0	0	0	150.240384615385	408.74718986307	0	0	0	86.5276455827637	140.607424071991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.680134680135	0	0	0	0	0	0	0	0	0	0	0	0	0	74.5767767917071	0	0	0	0	191.644308164048	69.3818080899188	0	0	0	0	160.436386972565	0	0	0	0	183.183733284484	0	254.712175241977	0	0	0	0	167.728950016773	0	0	0	0	108.377587514902	0	0	0	0	0	0	174.094707520891	0	0	0	208.463623097769	127.828198900678	182.515057492243	505.987518974532	81.2083807048887	0	239.923224568138	201.979398101394	157.282164202579	0	221.778664892437	0	224.668613794653	1437.9622021364	316.255534471853	90.0900900900901	0	0	0	0	0	0	0	0	0	0	332.502078137988	179.307871615564	0	0	0	0	0	0	0	303.168106715174	0	0	0	163.639338897071	244.798041615667	237.529691211401	150.579731968077	0	315.258511979823	266.880170803309	356.887937187723	0	0	0	0	0	363.438124659277	262.536098713573	0	1071.23727905731	0	0	0	0	0	241.662638956017	0	170.852554245686	1029.23013585838	436.585898275486	183.48623853211	0	180.34265103697	216.919739696312	0	259.201658890617	0	0	0	0	0	0	980.007840062721	201.65355918532	0	0	0	204.457166223676	0	245.218244237371	75.3749905781262	0	1828.15356489945	0	0	0	0	0	0	0	0	0
OTU97172	1390.49826187717	1546.92334135442	1744.82006543075	1909.00413617563	0	2006.6889632107	0	0	697.620339508565	764.720876879939	3367.00336700337	2118.64406779661	0	0	2078.60922146636	13365.4103180968	602.591141910214	13199.8179335457	2879.35502447452	2768.1660899654	1504.66445982546	2520.87600441153	3513.39481774264	3102.83687943262	0	0	1170.04680187207	3133.39301700985	1213.83775035404	1370.39937353171	2299.90800367985	1311.64742917104	802.997858672377	710.059171597633	445.037828215398	213.766566908935	4694.83568075117	2691.27258746636	1077.19928186715	888.888888888889	458.400183360073	1610.30595813205	600.961538461538	1226.24156958921	0	264.480296217932	947.268708556994	692.221164662109	140.607424071991	302.510839971766	526.454330086865	1036.44843669027	273.522975929978	1255.49278091651	1341.38162307176	548.02027675024	0	707.714083510262	0	0	0	973.709834469328	0	0	0	1143.18376679051	1177.85630153121	0	0	0	0	979.431929480901	0	0	0	123.319768158836	1162.79069767442	3316.49958543755	1332.44503664224	2020.20202020202	0	225.428313796213	0	0	238.891543239369	869.565217391304	0	3810.33022861981	0	0	0	1782.5311942959	2136.43730661559	2311.88008054292	0	0	3001.87617260788	1742.16027874564	958.221540820238	901.963505168945	0	0	0	930.232558139535	802.181934862827	857.510361583536	272.900936959884	0	1331.77959047778	5861.8794651035	1539.81522217334	2037.69740193581	155.642023346304	1204.09391932571	0	322.58064516129	670.915800067092	199.52114924182	0	0	630.417651694248	1192.15346266392	214.132762312634	0	0	552.104899930987	1168.22429906542	1852.53797702853	870.473537604457	0	0	0	833.854492391078	511.31279560271	182.515057492243	337.325012649688	11450.3816793893	11588.785046729	959.692898272553	1009.89699050697	2516.51462724127	1509.81378963261	1996.00798403194	1011.12234580384	449.337227589306	821.692686935086	737.929580434324	2072.07207207207	0	1849.89429175476	75.5972180223768	1290.57877494292	0	7882.02390033054	1786.51183564091	1752.98804780877	0	2045.28853177502	498.753117206982	358.615743231128	0	271.22321670735	492.52996223937	687.379708551004	0	330.03300330033	1740.64403829417	2273.7608003638	934.797849964945	804.893754024469	542.986425339367	654.557355588283	734.394124847001	475.059382422803	2258.69597952116	1092.2140739585	0	0	0	0	1242.85359184688	4270.89688834655	617.474529175671	821.467688937568	908.595311648192	4200.57757941717	9115.01491547895	3481.52115693626	410.088168956326	872.219799389446	498.13200498132	1334.75707421249	355.871886120996	3141.61430642823	1377.88494660696	2562.78831368529	1235.07616303005	873.171796550971	1834.8623853211	1508.29562594268	6853.02073940487	4121.47505422994	827.814569536424	1296.00829445308	2439.61941937058	624.869818787753	754.375377187689	2169.19739696312	1566.34593868874	687.442713107241	7840.06272050176	3226.45694696511	339.847068819031	0	3019.32367149758	1840.11449601309	2225.75516693164	1961.74595389897	678.374915203136	1127.39571589628	0	0	544.069640914037	781.8052594172	0	0	0	0	0	0
